0.0, 379409.82, 6674482.37, 2.8455848029974016, 0.0
0.0, 379410.09, 6674482.2, -0.6056292504126799, 0.0
0.1240000000000015, 379410.5015134361, 6674481.915685457, -0.6037258564650959, 0.5001781097466614
0.23100000000000456, 379410.9132716123, 6674481.632140671, -0.6024193559984277, 1.00012058322884
0.32959999999999634, 379411.32591768226, 6674481.348712638, -0.6012933275600286, 1.5007284689402531
0.423599999999986, 379411.73820991843, 6674481.066196644, -0.6001934830713956, 2.0005286291394087
0.5157999999999758, 379412.1508240806, 6674480.784145154, -0.5990158066782217, 2.5003321089938773
0.6083999999999656, 379412.5639510113, 6674480.502506025, -0.5976541956920779, 3.0003266072402743
0.7035999999999552, 379412.97740890057, 6674480.2215572875, -0.5959542311886998, 3.5002062720770146
0.804399999999944, 379413.39142024226, 6674479.941430101, -0.5936210832519385, 4.000083001050495
0.9159999999999318, 379413.8068046938, 6674479.662136864, -0.5899268591491728, 4.500631935969637
0.0, 379414.08, 6674479.48, -0.5857324972059322, 0.0
0.06399999999999978, 379414.4970906929, 6674479.2034723135, -0.5852288147871075, 0.5004320263768522
0.12220000000000145, 379414.91473969416, 6674478.926798996, -0.5849609782427209, 1.0014098847244706
0.176200000000003, 379415.33052738727, 6674478.651474654, -0.584830429590918, 1.500091044693357
0.22760000000000447, 379415.74792943697, 6674478.375131004, -0.5847903821425041, 2.0006809807958392
0.27700000000000213, 379416.1657988358, 6674478.098480797, -0.5848181611646835, 2.5018298320206833
0.32479999999999687, 379416.58287951205, 6674477.822319112, -0.584901037971296, 3.0020513501744936
0.37139999999999174, 379416.9989508566, 6674477.546761465, -0.5850321803476223, 3.5010978216517223
0.41739999999998667, 379417.4163624647, 6674477.270223421, -0.5852098348505465, 4.001803065415494
0.46279999999998167, 379417.8324946429, 6674476.994412987, -0.5854332433888805, 4.501039869452264
0.5079999999999767, 379418.2485993204, 6674476.718472462, -0.5857057375641067, 5.000325636551129
0.5533999999999717, 379418.6660540643, 6674476.441456434, -0.5860339752623527, 5.501330970964779
0.5989999999999667, 379419.08252380224, 6674476.164878822, -0.5864248256311017, 6.00127318910325
0.6451999999999616, 379419.4991896588, 6674475.887914075, -0.586891980825989, 6.5015929986629475
0.6921999999999564, 379419.91510828753, 6674475.611138768, -0.5874528598733931, 7.001185715632892
0.7403999999999511, 379420.33063213126, 6674475.334255017, -0.588135170569172, 7.500509944465748
0.7903999999999456, 379420.7469507914, 6674475.056383952, -0.5889836268766123, 8.001043231045372
0.8425999999999398, 379421.16228512843, 6674474.778595068, -0.5900632058293841, 8.500712421405431
0.8979999999999337, 379421.57764188445, 6674474.500043552, -0.5914951712398732, 9.000824632788927
0.9577999999999272, 379421.9918373584, 6674474.22125264, -0.5935034310811945, 9.50010646394137
0.0, 379422.26, 6674474.04, -0.5953318079525912, 0.0
0.050399999999999806, 379422.67405553214, 6674473.75942971, -0.5957349270710592, 0.5001616485935801
0.09700000000000072, 379423.0887252269, 6674473.4782317765, -0.5960394873102141, 1.0011838391741061
0.14060000000000197, 379423.5015106666, 6674473.198147972, -0.5962824989752108, 1.500021245525735
0.18220000000000316, 379423.9152851641, 6674472.917258766, -0.596486466229662, 2.0001293158238944
0.2222000000000043, 379424.32936204557, 6674472.63604963, -0.5966631305997271, 2.500667268708668
0.2610000000000039, 379424.74428700516, 6674472.354163595, -0.5968205098608426, 3.0022871045067685
0.29859999999999975, 379425.15710337955, 6674472.073619846, -0.5969629133353025, 3.5014084866251673
0.3353999999999957, 379425.569740991, 6674471.793114967, -0.5970949436918789, 4.000360173851463
0.3717999999999917, 379425.9847272473, 6674471.510935566, -0.5972202329658847, 4.50219561226154
0.40759999999998775, 379426.3980328593, 6674471.229825052, -0.5973398398329551, 5.002040238376885
0.44299999999998385, 379426.810337372, 6674470.949324462, -0.5974559090954107, 5.500714072565177
0.47839999999997995, 379427.2248447964, 6674470.667255166, -0.5975710050238928, 6.002091667503449
0.5135999999999761, 379427.6378206051, 6674470.38615879, -0.5976856385013273, 6.501655668568868
0.5487999999999722, 379428.05023678683, 6674470.105373823, -0.5978016012971332, 7.000581820568454
0.5841999999999683, 379428.46305259306, 6674469.824245836, -0.5979207477945128, 7.500031353032703
0.6199999999999644, 379428.87713600864, 6674469.542180897, -0.5980451064968341, 8.00105600826623
0.6561999999999604, 379429.2909123948, 6674469.260247813, -0.5981762677392557, 8.501752684954406
0.6927999999999563, 379429.7027079473, 6674468.979582822, -0.5983161165137573, 9.000098362591102
0.7303999999999522, 379430.117286691, 6674468.696932077, -0.5984694745639946, 9.501862229963127
0.768799999999948, 379430.53011416097, 6674468.415377939, -0.5986389229095411, 10.001561392823003
0.8083999999999436, 379430.9427906119, 6674468.133817885, -0.5988308504057607, 10.501139132458478
0.8495999999999391, 379431.356004355, 6674467.851766031, -0.5990541550924138, 11.00143789000429
0.8927999999999343, 379431.7692450556, 6674467.569547869, -0.5993218497253178, 11.501852687027528
0.9385999999999293, 379432.1821933317, 6674467.287348704, -0.599655602660808, 12.00201531026681
0.9877999999999239, 379432.5935740622, 6674467.005990514, -0.6000935406910906, 12.500409271833833
0.0, 379432.69, 6674466.94, -0.6002187296445805, 0.0
0.045799999999999834, 379433.1047457184, 6674466.657002222, -0.5975021658920385, 0.5020975084713813
0.08800000000000047, 379433.5168615395, 6674466.37716948, -0.5956069201947569, 1.0002399455818252
0.1280000000000016, 379433.9315246889, 6674466.096590377, -0.5942194851463195, 1.5009096972112455
0.1662000000000027, 379434.34722240607, 6674465.81603663, -0.5931913183502273, 2.0024224279738707
