379477.26, 6674436.05, -22.57, 1
379477.51, 6674435.95, -22.44, 1
379477.75, 6674435.85, -22.30, 1
379478.00, 6674435.75, -22.15, 1
379478.25, 6674435.65, -22.14, 1
379478.49, 6674435.55, -22.17, 1
379478.74, 6674435.45, -22.17, 1
379478.99, 6674435.34, -22.36, 1
379479.24, 6674435.24, -22.59, 1
379479.48, 6674435.14, -22.68, 1
379479.73, 6674435.04, -22.80, 1
379479.98, 6674434.93, -22.73, 1
379480.22, 6674434.83, -22.93, 1
379480.47, 6674434.72, -23.00, 1
379480.72, 6674434.62, -23.09, 1
379480.96, 6674434.51, -23.20, 1
379481.21, 6674434.41, -23.25, 1
379481.46, 6674434.30, -23.37, 1
379481.70, 6674434.20, -23.42, 1
379481.95, 6674434.09, -23.61, 1
379482.20, 6674433.98, -23.57, 1
379482.44, 6674433.87, -23.88, 1
379482.69, 6674433.77, -23.20, 1
379482.93, 6674433.66, -23.23, 1
379483.17, 6674433.56, -23.31, 1
379483.41, 6674433.46, -23.37, 1
379483.65, 6674433.35, -23.75, 1
379483.90, 6674433.25, -23.68, 1
379484.14, 6674433.14, -24.00, 1
379484.38, 6674433.03, -24.26, 1
379484.62, 6674432.92, -24.49, 1
379484.86, 6674432.81, -24.61, 1
379485.10, 6674432.70, -24.65, 1
379485.34, 6674432.59, -24.92, 1
379485.58, 6674432.48, -25.13, 1
379485.82, 6674432.37, -25.03, 1
379486.06, 6674432.26, -25.37, 1
379486.30, 6674432.14, -25.85, 1
379486.54, 6674432.03, -26.06, 1
379486.78, 6674431.91, -26.19, 1
379487.01, 6674431.80, -25.97, 1
379487.25, 6674431.68, -26.54, 1
379487.49, 6674431.56, -26.64, 1
379487.73, 6674431.44, -27.16, 1
379487.96, 6674431.32, -27.51, 1
379488.19, 6674431.20, -27.95, 1
379488.43, 6674431.07, -28.43, 1
379488.66, 6674430.94, -28.66, 1
379488.90, 6674430.82, -28.80, 1
379489.13, 6674430.69, -29.11, 1
379489.36, 6674430.56, -29.11, 1
379489.60, 6674430.43, -29.53, 1
379489.83, 6674430.30, -30.31, 1
379490.06, 6674430.16, -31.14, 1
379490.29, 6674430.02, -31.43, 1
379490.52, 6674429.88, -31.89, 1
379490.74, 6674429.74, -31.80, 1
379490.97, 6674429.60, -32.48, 1
379491.20, 6674429.46, -32.60, 1
379491.42, 6674429.31, -33.05, 1
379491.64, 6674429.16, -33.51, 1
379491.87, 6674429.02, -34.15, 1
379492.09, 6674428.87, -34.49, 1
379492.31, 6674428.71, -34.61, 1
379492.53, 6674428.56, -34.88, 1
379492.75, 6674428.41, -35.08, 1
379492.97, 6674428.25, -35.70, 1
379493.19, 6674428.10, -36.11, 1
379493.40, 6674427.94, -36.75, 1
379493.62, 6674427.78, -37.09, 1
379493.83, 6674427.61, -37.53, 1
379494.05, 6674427.45, -37.71, 1
379494.26, 6674427.28, -38.73, 1
379494.47, 6674427.11, -39.01, 1
379494.68, 6674426.94, -39.32, 1
379494.89, 6674426.77, -39.57, 1
379495.10, 6674426.60, -39.75, 1
379495.30, 6674426.42, -40.07, 1
379495.51, 6674426.25, -40.33, 1
379495.72, 6674426.07, -40.68, 1
379495.92, 6674425.90, -40.88, 1
379496.13, 6674425.72, -41.25, 1
379496.33, 6674425.54, -41.36, 1
379496.54, 6674425.36, -41.52, 1
379496.74, 6674425.18, -41.55, 1
379496.94, 6674425.00, -41.67, 1
379497.15, 6674424.82, -41.95, 1
379497.35, 6674424.63, -42.12, 1
379497.55, 6674424.45, -42.27, 1
379497.75, 6674424.27, -42.38, 1
379497.96, 6674424.08, -42.20, 1
379498.16, 6674423.90, -42.19, 1
379498.36, 6674423.72, -42.18, 1
379498.56, 6674423.53, -42.19, 1
379498.77, 6674423.35, -42.24, 1
379498.97, 6674423.16, -42.28, 1
379499.17, 6674422.98, -42.18, 1
379499.37, 6674422.80, -42.35, 1
379499.58, 6674422.61, -42.37, 1
379499.78, 6674422.43, -42.44, 1
379499.98, 6674422.24, -42.37, 1
379500.18, 6674422.06, -42.22, 1
379500.39, 6674421.87, -42.13, 1
379500.59, 6674421.69, -42.08, 1
379500.80, 6674421.51, -41.63, 1
379501.00, 6674421.32, -41.42, 1
379501.21, 6674421.14, -40.96, 1
379501.42, 6674420.96, -40.83, 1
379501.62, 6674420.78, -40.59, 1
379501.83, 6674420.60, -40.38, 1
379502.04, 6674420.42, -40.06, 1
379502.25, 6674420.25, -39.95, 1
379502.46, 6674420.07, -39.80, 1
379502.67, 6674419.90, -39.66, 1
379502.89, 6674419.72, -39.50, 1
379503.10, 6674419.54, -39.11, 1
379503.31, 6674419.37, -38.71, 1
379503.53, 6674419.20, -38.28, 1
379503.75, 6674419.03, -37.81, 1
379503.96, 6674418.86, -37.56, 1
379504.18, 6674418.69, -37.28, 1
379504.40, 6674418.52, -37.22, 1
